GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos
4836,"Okafor, Jahlil",Jahlil Okafor,20171113,phi,lac,A,20171113-phi-lac,22.5,109,105,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171111,phi,gsw,A,20171111-phi-gsw,20.5,114,135,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171109,phi,sac,A,20171109-phi-sac,22,108,109,0,0,0,1,0,0,0,0,,0,0,3500,-1400,3000,-800,,,10,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171107,phi,uta,A,20171107-phi-uta,21,104,97,0,3.133333333,1,1,0.5,1,0.5,0.5,0pt 1as 1to 0-2fg,0,0,4900,1100,3800,100,,,10,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171103,phi,ind,H,20171103-ind-phi,19,121,110,0,0,0,1,0,0,0,0,,0,0,3800,-600,3700,0,,,10,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171101,phi,atl,H,20171101-atl-phi,19,119,109,0,0,0,1,0,0,0,0,,0,0,4400,0,3700,-300,,,10,-2,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171030,phi,hou,A,20171030-phi-hou,20,115,107,0,0,0,1,0,0,0,0,,0,0,4400,-100,4000,0,,,12,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171028,phi,dal,A,20171028-phi-dal,20.5,112,110,0,0,0,0,0,0,0,0,,0,0,4500,0,4000,0,,,12,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171025,phi,hou,H,20171025-hou-phi,19,104,105,0,0,0,1,0,0,0,0,,0,0,4500,100,4000,-200,,,12,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171023,phi,det,A,20171023-phi-det,19,97,86,0,0,0,1,0,0,0,0,,0,0,4400,200,4200,400,,,12,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171021,phi,tor,A,20171021-phi-tor,19.5,94,128,0,22.15,1,1,24.8,24.25,23,24.8,10pt 9rb 2bl 2to 4-7fg 2-4ft,0,0,4200,-400,,,,,12,0,5,,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171020,phi,bos,H,20171020-bos-phi,19,92,102,0,0,0,1,0,0,0,0,,0,0,4600,0,3800,0,,,12,0,5,5,,5
4836,"Okafor, Jahlil",Jahlil Okafor,20171018,phi,was,A,20171018-phi-was,19,115,120,0,0,0,1,0,0,0,0,,0,0,4600,,3800,,,,12,,5,5,,5
5112,"Cleveland, Antonius",Antonius Cleveland,20180129,dal,mia,H,20180129-mia-dal,20.5,,,,,,,,,,,,,,,,,,,,,,,,,
5112,"Cleveland, Antonius",Antonius Cleveland,20171218,dal,pho,H,20171218-pho-dal,20.5,91,97,0,1.35,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171216,dal,sas,A,20171216-dal-sas,20.5,96,98,0,1.316666667,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171214,dal,gsw,A,20171214-dal-gsw,22.5,97,112,0,20.66666667,1,1,4.2,3.25,2.75,4.2,0pt 1rb 1st 0-2fg,0,0,3500,-100,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171212,dal,sas,H,20171212-sas-dal,20.5,95,89,0,7.083333333,1,1,5,3.5,3,5,0pt 1st 1bl 1to 0-2fg,0,0,3600,100,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171210,dal,min,A,20171210-dal-min,19,92,97,0,17.85,1,1,19.4,14.5,13.75,19.4,2pt 2rb 3st 2bl 1-4fg,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171208,dal,mil,A,20171208-dal-mil,20,102,109,0,7.566666667,1,1,7.4,6.5,6.5,7.4,2pt 2rb 1bl 1-1fg,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171206,dal,bos,A,20171206-dal-bos,19.5,90,97,0,0.066666667,1,1,0,0,0,0,0pt,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171204,dal,den,H,20171204-den-dal,20.5,122,105,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171202,dal,lac,H,20171202-lac-dal,14,108,82,0,7.866666667,1,1,5.6,6.25,5.5,5.6,3pt 3rb 1to 1-3fg 1-2ft,0,0,3500,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171129,dal,bkn,H,20171129-bkn-dal,20.5,104,109,0,0,0,1,0,0,0,0,,0,0,3500,500,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171127,dal,sas,A,20171127-dal-sas,20.5,108,115,0,0.133333333,1,1,0,0,0,0,0pt,0,0,3000,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171125,dal,okc,H,20171125-okc-dal,20.5,97,81,0,1.833333333,1,1,1,1,0.75,1,1pt 1-2ft,0,0,3000,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171122,dal,mem,A,20171122-dal-mem,20,95,94,0,5.15,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3000,0,3000,0,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171120,dal,bos,H,20171120-bos-dal,20.5,102,110,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,,,,10,0,2,2,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171118,dal,mil,H,20171118-mil-dal,21,111,79,0,3.166666667,1,1,4.5,3.5,3.5,4.5,0pt 1as 1st,0,0,3000,,,,,,10,,2,,,2
5112,"Cleveland, Antonius",Antonius Cleveland,20171117,dal,min,H,20171117-min-dal,20.5,87,111,0,6.933333333,1,1,4.4,4.5,4.25,4.4,2pt 2rb 1-2fg,0,0,,,,,,,,,,,,
4729,"Ennis, Tyler",Tyler Ennis,20180128,lal,tor,A,20180128-lal-tor,18,111,123,1,18.66666667,1,1,9.4,9,8.75,9.4,3pt 2rb 2st 2to 1trey 1-4fg,0,0,3500,0,3600,-100,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180126,lal,chi,A,20180126-lal-chi,20,108,103,1,14.43333333,1,1,14.1,13.25,12.25,14.1,6pt 3rb 1as 1st 3-7fg,0,0,3500,-100,3700,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180123,lal,bos,H,20180123-bos-lal,22.5,108,107,1,13.6,1,1,5.9,6,5.25,5.9,2pt 2rb 1as 1-4fg,0,0,3600,-200,3700,-400,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180121,lal,nyk,H,20180121-nyk-lal,15.5,127,107,1,11.18333333,1,1,7.2,6.25,5.75,7.2,0pt 1rb 2as 1st 0-2fg,0,0,3800,0,4100,200,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180119,lal,ind,H,20180119-ind-lal,22.5,99,86,1,19.96666667,1,1,15.7,16.25,15.75,15.7,7pt 1rb 5as 1trey 3-5fg 0-2ft,0,0,3800,300,3900,200,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180117,lal,okc,A,20180117-lal-okc,20,90,114,1,20.15,1,1,16.1,17.25,17,16.1,9pt 3rb 3as 1to 1trey 4-7fg,0,0,3500,0,3700,100,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180115,lal,mem,A,20180115-lal-mem,17.5,114,123,1,17.48333333,1,1,15.9,15,14.25,15.9,6pt 2rb 3as 1bl 3-6fg,0,0,3500,0,,,,,10,0,1,,,1
4729,"Ennis, Tyler",Tyler Ennis,20180113,lal,dal,A,20180113-lal-dal,14,107,101,0,9.916666667,1,1,4.7,5.75,5,4.7,3pt 1rb 1as 1to 1trey 1-6fg,0,0,3500,-200,3600,-100,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180111,lal,sas,H,20180111-sas-lal,22.5,93,81,0,12.06666667,1,1,4.2,4.25,3.75,4.2,0pt 1rb 2as 0-2fg,0,0,3700,-400,3700,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180109,lal,sac,H,20180109-sac-lal,22.5,99,86,0,9.45,1,1,1.2,1.25,0.5,1.2,0pt 1rb 0-3fg,0,0,4100,0,3700,-200,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180107,lal,atl,H,20180107-atl-lal,21.5,132,113,0,18.3,1,1,16.4,15.5,16,16.4,3pt 2rb 4as 1st 1bl 1to 1trey 1-1fg,0,0,4100,0,3900,-100,,,10,-2,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180105,lal,cha,H,20180105-cha-lal,22.5,94,108,0,8.983333333,1,1,10.7,9.75,9,10.7,5pt 1rb 1as 1st 2-5fg 1-1ft,0,0,4100,0,4000,200,,,12,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180103,lal,okc,H,20180103-okc-lal,22.5,96,133,1,21.28333333,1,1,16.8,17.5,16.75,16.8,4pt 4rb 6as 1to 2-5fg,0,0,4100,600,3800,800,,,12,2,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20180101,lal,min,A,20180101-lal-min,20,96,114,1,22.86666667,1,1,26.8,24.5,23.75,26.8,7pt 4rb 4as 2st 1bl 1trey 2-7fg 2-2ft,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171231,lal,hou,A,20171231-lal-hou,19,142,148,1,45.48333333,1,1,44.3,45.5,43.25,44.3,20pt 4rb 11as 2st 3to 8-18fg 4-5ft,1,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171229,lal,lac,H,20171229-lac-lal,22.5,106,121,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171227,lal,mem,H,20171227-mem-lal,22.5,99,109,0,3.966666667,1,1,4.7,4.25,3.5,4.7,0pt 1rb 1as 1bl 1to 0-3fg,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171225,lal,min,H,20171225-min-lal,22.5,104,121,0,14.58333333,1,1,12.4,12.5,11.75,12.4,7pt 2rb 2as 3-5fg 1-2ft,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171223,lal,por,H,20171223-por-lal,21.5,92,95,0,2.9,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171222,lal,gsw,A,20171222-lal-gsw,22.5,106,113,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171220,lal,hou,A,20171220-lal-hou,20,122,116,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171218,lal,gsw,H,20171218-gsw-lal,22.5,114,116,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171214,lal,cle,A,20171214-lal-cle,20,112,121,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171212,lal,nyk,A,20171212-lal-nyk,19,109,113,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171209,lal,cha,A,20171209-lal-cha,19,110,99,0,6.466666667,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171207,lal,phi,A,20171207-lal-phi,20,107,104,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171203,lal,hou,H,20171203-hou-lal,21.5,95,118,0,3.366666667,1,1,3.7,4.25,4,3.7,2pt 1rb 1as 1to 1-2fg,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171202,lal,den,A,20171202-lal-den,21,100,115,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171129,lal,gsw,H,20171129-gsw-lal,22.5,123,127,0,0,0,1,0,0,0,0,,0,0,3500,500,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171127,lal,lac,A,20171127-lal-lac,22.5,115,120,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171122,lal,sac,A,20171122-lal-sac,22.5,102,113,0,1.2,1,1,0,0,0,0,0pt,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171121,lal,chi,H,20171121-chi-lal,22.5,103,94,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171119,lal,den,H,20171119-den-lal,21.5,127,109,0,0,0,1,0,0,0,0,,0,0,3000,-100,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171117,lal,pho,H,20171117-pho-lal,22.5,113,122,0,3.683333333,1,1,3.2,3.25,3.25,3.2,2pt 1rb 1-1fg,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171115,lal,phi,H,20171115-phi-lal,22.5,109,115,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171113,lal,pho,A,20171113-lal-pho,21,100,93,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171111,lal,mil,A,20171111-lal-mil,20.5,90,98,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171109,lal,was,A,20171109-lal-was,19,95,111,0,11.18333333,1,1,12.7,10.25,9.75,12.7,2pt 1rb 1as 2st 1bl 1to 1-3fg,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171108,lal,bos,A,20171108-lal-bos,20,96,107,0,0,0,1,0,0,0,0,,0,0,3100,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171105,lal,mem,H,20171105-mem-lal,21.5,107,102,0,0,0,1,0,0,0,0,,0,0,3100,100,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171103,lal,bkn,H,20171103-bkn-lal,22.5,124,112,0,11.15,1,1,19.2,17.75,17.5,19.2,10pt 1rb 2as 2st 1to 3-4fg 4-4ft,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171102,lal,por,A,20171102-lal-por,22.5,110,113,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171031,lal,det,H,20171031-det-lal,22.5,113,93,0,2.366666667,1,1,2,2,1.75,2,2pt 1-2fg,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171028,lal,uta,A,20171028-lal-uta,21,81,96,0,4.433333333,1,1,1.5,1.5,1.5,1.5,0pt 1as,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171027,lal,tor,H,20171027-tor-lal,22.5,92,101,0,5,1,1,2.9,3.5,2.75,2.9,0pt 2rb 1as 1to 0-3fg,0,0,3000,0,3000,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171025,lal,was,H,20171025-was-lal,22.5,102,99,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,-200,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171022,lal,nor,H,20171022-nor-lal,21.5,112,119,0,3.483333333,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3000,0,3200,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171020,lal,pho,A,20171020-lal-pho,22,132,130,0,3.733333333,1,1,0,0,-0.5,0,0pt 0-2fg,0,0,3000,0,3200,0,,,10,0,1,12,,1
4729,"Ennis, Tyler",Tyler Ennis,20171019,lal,lac,H,20171019-lac-lal,22.5,92,108,0,9.833333333,1,1,8.9,9,8.5,8.9,2pt 2rb 3as 1-3fg,0,0,3000,,3200,,,,10,,1,12,,1
4913,"Bender, Dragan",Dragan Bender,20180129,pho,mem,A,20180129-pho-mem,20,,,,,,,,,,,,,,3600,0,3500,-100,,,13,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180128,pho,hou,A,20180128-pho-hou,15.5,102,113,0,24.98333333,1,1,13.8,13.5,13,13.8,5pt 4rb 2st 2to 1trey 2-6fg,0,0,3600,0,3600,-500,,,13,-3,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180126,pho,nyk,H,20180126-nyk-pho,21,85,107,0,17.86666667,1,1,5.8,6,5.75,5.8,0pt 4rb 1bl 2to 0-1fg,0,0,3600,-200,4100,-300,,,16,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180124,pho,ind,A,20180124-pho-ind,19,101,116,1,23.11666667,1,1,9.3,9.5,8.75,9.3,0pt 4rb 3as 0-3fg,0,0,3800,-700,4400,-400,,,16,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180122,pho,mil,A,20180122-pho-mil,20,105,109,1,28.2,1,1,11.6,13.25,13.5,11.6,7pt 3rb 2as 2to 1trey 3-4fg,0,0,4500,0,4800,200,,,16,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180119,pho,den,A,20180119-pho-den,21,108,100,1,28.5,1,1,19.1,19.5,19.5,19.1,3pt 8rb 3as 1bl 1to 1trey 1-3fg,0,0,4500,-300,4600,0,,,16,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20180116,pho,por,A,20180116-pho-por,22,111,118,1,32.76666667,1,1,15.1,17.5,18,15.1,6pt 8rb 1as 2to 2trey 2-4fg,0,0,4800,700,4600,-200,,,16,2,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180114,pho,ind,H,20180114-ind-pho,20,97,120,1,30.3,1,1,3,4.75,3,3,0pt 5rb 3to 0-7fg,0,0,4100,600,4800,500,,,14,2,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180112,pho,hou,H,20180112-hou-pho,22.5,95,112,1,32.35,1,1,32.6,32.5,32.25,32.6,14pt 8rb 2as 2bl 3trey 5-12fg 1-1ft,0,0,3500,0,4300,800,,,12,2,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180107,pho,okc,H,20180107-okc-pho,20,114,100,0,39.35,1,1,43.2,43.5,46,43.2,20pt 6rb 4as 1st 3bl 2to 6trey 7-9fg,0,0,3500,0,3500,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180105,pho,sas,A,20180105-pho-sas,20.5,89,103,0,23.48333333,1,1,15.6,16.25,15.5,15.6,5pt 3rb 4as 1st 2to 1trey 2-7fg,0,0,3500,0,3500,100,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180103,pho,den,A,20180103-pho-den,21,111,134,0,22,1,1,16.4,18.5,19,16.4,9pt 2rb 4as 1to 3trey 3-7fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20180102,pho,atl,H,20180102-atl-pho,21,104,103,0,14.13333333,1,1,-0.6,1,0.25,-0.6,0pt 2rb 3to 0-3fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171231,pho,phi,H,20171231-phi-pho,20,110,123,0,21.7,1,1,5,6,6,5,3pt 2as 1to 1trey 1-3fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171229,pho,sac,A,20171229-pho-sac,22,111,101,0,19.75,1,1,16.9,18.5,19.25,16.9,9pt 2rb 3as 1bl 2to 3trey 3-6fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171226,pho,mem,H,20171226-mem-pho,21,99,97,0,18.33333333,1,1,9.3,10,9.25,9.3,3pt 4rb 1as 1trey 1-6fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171223,pho,min,H,20171223-min-pho,21,106,115,0,22.93333333,1,1,8.2,8.75,8,8.2,7pt 1rb 1trey 2-7fg 2-2ft,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171221,pho,mem,H,20171221-mem-pho,21,97,95,0,31.95,1,1,10.5,11.75,10.25,10.5,4pt 5rb 1as 1to 1trey 1-8fg 1-2ft,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171220,pho,lac,A,20171220-pho-lac,22.5,95,108,0,22.3,1,1,8.5,10,10,8.5,8pt 1as 1to 2trey 3-7fg,0,0,3500,-200,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171218,pho,dal,A,20171218-pho-dal,20.5,97,91,0,28.98333333,1,1,9.4,10.5,10.5,9.4,6pt 2rb 1bl 2to 2trey 2-6fg,0,0,3700,200,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171216,pho,min,A,20171216-pho-min,20,108,106,0,29.68333333,1,1,25.9,27,28.5,25.9,17pt 2rb 1as 1st 1bl 1to 5trey 6-10fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171213,pho,tor,H,20171213-tor-pho,21,109,115,0,27.7,1,1,13.3,13.5,13,13.3,5pt 4rb 1as 1bl 1to 1trey 2-6fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171212,pho,sac,A,20171212-pho-sac,22,92,99,0,20.88333333,1,1,16.9,18.75,18.75,16.9,8pt 7rb 1as 1to 2trey 3-7fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171209,pho,sas,H,20171209-sas-pho,21,101,104,0,5.616666667,1,1,2.4,2.5,2.25,2.4,0pt 2rb 0-1fg,0,0,3500,0,3400,0,,,10,0,4,34,,4
4913,"Bender, Dragan",Dragan Bender,20171207,pho,was,H,20171207-was-pho,21,99,109,0,7.083333333,1,1,4.5,3.5,3,4.5,0pt 1as 1bl 0-2fg,0,0,3500,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171205,pho,tor,A,20171205-pho-tor,19.5,113,126,0,12.78333333,1,1,1.2,1.25,1,1.2,0pt 1rb 0-1fg,0,0,3500,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171204,pho,phi,A,20171204-pho-phi,19,115,101,0,25.46666667,1,1,17.7,14.25,13.75,17.7,3pt 1rb 1as 4bl 1trey 1-5fg,0,0,3500,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171202,pho,bos,A,20171202-pho-bos,13,111,116,0,16.48333333,1,1,11.7,11.75,12,11.7,6pt 1rb 1as 1bl 2trey 2-5fg,0,0,3500,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171129,pho,det,A,20171129-pho-det,19,107,131,0,17.35,1,1,10.4,10.5,10.25,10.4,3pt 2rb 2as 1st 1to 1trey 1-4fg,0,0,3500,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171128,pho,chi,A,20171128-pho-chi,20,104,99,1,22.85,1,1,7.8,8,7.5,7.8,0pt 4rb 2as 0-2fg,0,0,3500,500,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171126,pho,min,A,20171126-pho-min,15.5,108,119,0,21.46666667,1,1,12,12.5,13.75,12,9pt 1st 3trey 3-4fg,0,0,3000,-100,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171124,pho,nor,H,20171124-nor-pho,21,91,115,0,16.6,1,1,3.4,4,3.25,3.4,2pt 2rb 1to 1-3fg 0-1ft,0,0,3100,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171122,pho,mil,H,20171122-mil-pho,21,107,113,0,33.85,1,1,25.2,26.5,27.25,25.2,11pt 6rb 2as 2st 1bl 5to 3trey 4-7fg,0,0,3100,-200,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171119,pho,chi,H,20171119-chi-pho,20,113,105,0,20.41666667,1,1,6.9,7.5,6,6.9,4pt 2rb 1as 1to 1-7fg 2-2ft,0,0,3300,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171117,pho,lal,A,20171117-pho-lal,22.5,122,113,0,24.66666667,1,1,22,22.75,23,22,10pt 5rb 2as 1bl 3trey 3-7fg 1-2ft,0,0,3300,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171116,pho,hou,H,20171116-hou-pho,22.5,116,142,0,22.5,1,1,7.1,7.75,6.75,7.1,0pt 3rb 3as 1to 0-4fg,0,0,3300,300,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171113,pho,lal,H,20171113-lal-pho,21,93,100,0,20.43333333,1,1,20,21.75,22,20,15pt 5rb 1to 2trey 6-8fg 1-2ft,0,0,3000,-100,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171111,pho,min,H,20171111-min-pho,21,118,110,0,18.51666667,1,1,9.5,10.5,10.25,9.5,8pt 1as 2trey 3-8fg,0,0,3100,0,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171110,pho,orl,H,20171110-orl-pho,21,112,128,0,18.63333333,1,1,13.8,15,15.75,13.8,8pt 4rb 1bl 2to 2trey 3-4fg,0,0,3100,-100,3400,0,,,10,0,4,45,,4
4913,"Bender, Dragan",Dragan Bender,20171108,pho,mia,H,20171108-mia-pho,21,115,126,0,26.68333333,1,1,8.9,9,8.25,8.9,5pt 2rb 1as 2-4fg 1-2ft,0,0,3200,-600,3400,0,,,10,0,4,45,,4
